studentCode,StudentName,modeoftransport,Distance,Emission
8903,Rafaelia,Train,118,59.23
8904,Amelina,E-scooter,325,86.92
8905,Sauveur,Walk,208,0
8906,Annecorinne,Motor Bike,235,96.03
8907,Christiane,Car,40,41.34
8908,Roderic,Train,323,62.69
8909,Nev,E-scooter,300,47.57
8910,Alida,Walk,86,0
8911,Leia,Bus,48,7.37
8912,Suzann,E-scooter,95,36.42
8913,Herrick,Bike,406,0
8914,Rhett,Bus,174,5.11
8915,Travus,Car,185,70.27
8916,Gav,Bike,341,0
8917,Alair,E-scooter,69,97.81
8918,Saleem,Bus,42,58.08
8919,Saraann,Train,136,29.79
8920,Mae,E-scooter,338,21.92
8921,Marigold,Bus,349,61.01
8922,Whitman,Bus,176,61.44
8923,Austen,Car,423,84.75
8924,Stefanie,Car,318,4
8925,Tybalt,Train,381,39.37
8926,Miles,Motor Bike,229,8.38
8927,Darlene,Motor Bike,490,72.78
8928,Ethelred,Bike,321,0
8929,Othilie,Bike,478,0
8930,Madonna,Car,179,16.14
8931,Dael,Bike,436,0
8932,Olivie,Walk,295,0
8933,Garnet,Motor Bike,383,42.33
8934,Lucienne,Bus,386,63.87
8935,Nicoline,Motor Bike,57,66.4
8936,Rosamond,Bike,256,0
8937,Art,Walk,491,0
8938,Kalindi,E-scooter,286,85.13
8939,Klarika,Motor Bike,44,56.7
8940,Francoise,Walk,90,0
8941,Melisenda,Bike,426,0
8942,Mill,Walk,15,0
8943,King,Bus,85,85.81
8944,Wandie,E-scooter,199,64.8
8945,Elmer,Bike,222,0
8946,Monte,E-scooter,53,10.61
8947,Sunny,Train,122,38.78
8948,Jamil,Bus,198,70.68
8949,Miles,Walk,249,0
8950,Valina,Walk,79,0
8951,Roi,Car,323,75.83
8952,Sallyann,Motor Bike,349,34.25
8953,Ailene,Walk,187,0
8954,Shayla,Train,279,24.1
8955,Willamina,Motor Bike,423,84.38
8956,Kara,Bike,412,0
8957,Lyn,Motor Bike,82,3.16
8958,Amalee,Car,124,69.93
8959,Inesita,Walk,461,0
8960,Verge,E-scooter,149,67.1
8961,Mag,Bus,122,24.14
8962,Clay,Motor Bike,43,79.18
8963,Merissa,E-scooter,359,5.32
8964,Welby,Car,274,54.38
8965,Alisander,Walk,116,0
8966,Derby,Car,464,52.23
8967,Parrnell,Train,173,55.17
8968,Ruperta,Train,1,96.96
8969,Leonardo,E-scooter,417,1.85
8970,Chrystel,Walk,441,0
8971,Adams,Walk,229,0
8972,Buck,Walk,40,0
8973,Loise,Walk,180,0
8974,Loreen,Train,216,18.09
8975,Atalanta,Car,265,88.75
8976,Carrissa,Bus,203,96.59
8977,Howey,Train,385,89.98
8978,Sloane,Car,340,88.99
8979,Laurette,Train,223,35.59
8980,Lyssa,Car,409,9.55
8981,Biddy,Car,136,10.61
8982,Saxe,Car,353,73.6
8983,Carlyn,E-scooter,363,32.36
8984,Faunie,Bus,263,75.71
8985,Jessee,Motor Bike,349,63.02
8986,Reggi,E-scooter,19,12.28
8987,Flossi,Car,458,78.66
8988,Adriana,Bike,420,0
8989,Cornelia,Car,471,48.81
8990,Brok,Walk,303,0
8991,Gerrie,Train,487,9.46
8992,June,Train,443,22.48
8993,Ravi,Train,325,40.06
8994,Lorri,Walk,350,0
8995,Franny,Train,356,87.95
8996,Corinna,Train,137,73.59
8997,Conrad,Walk,178,0
8998,Cindie,Car,108,20.57
8999,Tawsha,Bike,163,0
9000,Shawn,Bike,224,0
9001,Elly,E-scooter,21,2.6
9002,Corabelle,Car,52,19.91
9003,Maxie,Train,60,79.58
9004,Brig,Car,108,26.73
9005,Ursa,Bus,283,81.07
9006,Katine,Motor Bike,460,80.47
9007,Ginelle,Car,313,38.05
9008,Ashbey,Bus,150,48.35
9009,Melisenda,Motor Bike,84,83.28
9010,Danica,Train,64,62.85
9011,Grant,Bus,387,10.24
9012,Gabriela,Car,72,68.99
9013,Natty,Bus,432,72.09
9014,Reamonn,Train,369,39.32
9015,Lurleen,Train,290,32.32
9016,Dougy,Bus,286,7.76
9017,Brennan,E-scooter,183,5.18
9018,Tedman,Motor Bike,51,96.05
9019,Brenn,E-scooter,201,33.2
9020,Aloise,Bus,413,60.9
9021,Tedie,Walk,453,0
9022,Madelon,Train,61,10.18
9023,John,Car,222,69.45
9024,Sarge,Motor Bike,460,49.01
9025,Else,Bike,303,0
9026,Reamonn,Train,147,53.43
9027,Vassily,Bus,145,14.51
9028,Emmalyn,Bike,261,0
9029,Dall,E-scooter,110,38.8
9030,Hedwiga,E-scooter,31,38.02
9031,Wendye,Bike,269,0
9032,Wait,Train,187,28.76
9033,Kirbee,Train,148,24.85
9034,Land,Car,207,31.11
9035,Reinaldos,Motor Bike,43,60.09
9036,Ram,Car,354,27.66
9037,Christine,Train,38,65.83
9038,Hinze,Walk,97,0
9039,Giusto,Car,27,81.45
9040,Justis,Walk,60,0
9041,Cynthea,Train,384,71.89
9042,Alexandros,Train,223,5.2
9043,Juan,Motor Bike,219,93.01
9044,Jose,Car,158,8.84
9045,Hunt,Train,173,60.89
9046,Glenna,Bus,205,30.82
9047,Florentia,Bike,461,0
9048,Gene,Train,203,91.33
9049,Ericha,E-scooter,332,25.91
9050,Jameson,Train,340,96.65
9051,Rich,E-scooter,397,13.04
9052,Karilynn,E-scooter,309,54.29
9053,Cob,Car,99,60.36
9054,Damaris,Bus,183,58.45
9055,Gonzales,Bike,475,0
9056,Alvis,Bike,483,0
9057,Killy,Bike,424,0
9058,Demeter,Walk,319,0
9059,Gaylor,E-scooter,135,85.33
9060,Jenilee,E-scooter,34,23.4
9061,Kerry,Walk,187,0
9062,Emile,Car,102,68.79
9063,Byran,Car,106,66.51
9064,Beniamino,E-scooter,436,4.46
9065,Halli,Bus,361,22.72
9066,Free,E-scooter,285,51.89
9067,Evanne,Bus,321,29.99
9068,Sofia,Motor Bike,335,87
9069,Cass,Car,173,73.48
9070,Katlin,Bike,407,0
9071,Bert,Walk,476,0
9072,Irma,Train,441,72.93
9073,Pernell,Bus,482,71.09
9074,L;urette,Car,47,18.25
9075,Annice,Bike,322,0
9076,Theobald,Bus,94,30.41
9077,Angelico,Bus,0,51.52
9078,Georgena,Bike,367,0
9079,Nedda,Bus,269,85.34
9080,Lacie,E-scooter,60,50.64
9081,Nil,E-scooter,43,1.11
9082,Kayley,Car,116,15.72
9083,Tammie,Walk,321,0
9084,Karlee,E-scooter,60,24.67
9085,Terrel,Car,365,64.42
9086,Paulette,Motor Bike,425,74.61
9087,Eddy,Bike,315,0
9088,Elna,Bus,243,12.12
9089,Daune,E-scooter,324,43.95
9090,Cary,Bike,241,0
9091,Mal,Bus,353,33.02
9092,Larine,Car,405,8.36
9093,Manuel,Bus,363,60.76
9094,Maureen,Train,499,27.25
9095,Adriana,Train,305,71.87
9096,Sydney,Motor Bike,343,29.69
9097,Doy,Walk,0,0
9098,Annabela,Bus,292,55.94
9099,Witty,Train,199,77.61
9100,Jules,Train,412,26.67
9101,Arlen,Motor Bike,319,4.13
9102,Milli,Train,292,25.12
9103,Eugenia,Walk,64,0
9104,Yuri,Car,449,7.16
9105,Kristin,Bus,479,68.5
9106,Kathrine,Car,429,33.03
9107,Lainey,Bike,407,0
9108,Tedda,Train,152,66.59
9109,Christiane,Car,145,46.82
9110,Chickie,Car,299,61.11
9111,Silva,Bike,214,0
9112,Lexine,E-scooter,205,37.9
9113,Marwin,Bus,170,10.88
9114,Norrie,Bus,368,21.06
9115,Claudette,Motor Bike,256,93.12
9116,Feliza,Walk,421,0
9117,Jeanne,Bus,494,65.84
9118,Ripley,Motor Bike,35,19.29
9119,Mic,Bus,327,45.89
9120,Albertina,Motor Bike,55,57.58
9121,Nellie,E-scooter,178,69.84
9122,Gus,Motor Bike,261,14.54
9123,Sandro,Motor Bike,17,72.47
9124,Fleurette,Train,228,44.27
9125,Laureen,Walk,217,0
9126,Konstantine,Motor Bike,413,12.69
9127,Wildon,Walk,429,0
9128,Vonnie,Bike,6,0
9129,Nan,Train,174,83.7
9130,Putnam,Walk,449,0
9131,Adrian,Bike,329,0
9132,Florry,Car,352,66.83
9133,Sandi,Bus,172,15.73
9134,Jobi,Car,274,21.87
9135,Raffarty,Train,137,32.76
9136,Griselda,Walk,369,0
9137,Byrle,E-scooter,484,92.82
9138,Saba,Bike,173,0
9139,Shalom,Bus,147,44.84
9140,Carlee,Walk,356,0
9141,Don,Train,94,22.71
9142,Brandy,E-scooter,327,5.27
9143,Norene,Car,90,39.63
9144,Joceline,Bike,287,0
9145,Carlin,Car,194,83.47
9146,Teodor,Bus,140,48.93
9147,Kathrine,Train,452,71.03
9148,Brandea,Bike,20,0
9149,Marjorie,Walk,353,0
9150,Lorain,Motor Bike,366,95.95
9151,Aksel,Bus,80,94.56
9152,Shalna,Car,290,62.47
9153,Berrie,Bus,317,29.34
9154,Aloysia,Bike,254,0
9155,Harwilll,Motor Bike,232,32.16
9156,Keith,Train,324,76.58
9157,Alameda,E-scooter,453,62.31
9158,Koo,Car,240,2.59
9159,Bette,Walk,445,0
9160,Alidia,Car,19,54.93
9161,Ozzie,Walk,180,0
9162,Zea,E-scooter,92,26
9163,Starlin,Motor Bike,222,53.93
9164,Steffie,Bike,432,0
9165,Peadar,Train,394,68.88
9166,Far,Train,285,80.22
9167,Cass,Train,444,73.47
9168,Grier,Motor Bike,315,66.13
9169,Kerry,Car,83,69.76
9170,Diena,Train,261,16.12
9171,Lynett,Train,131,98.32
9172,Trula,Motor Bike,352,98.28
9173,Esmeralda,Bus,224,98.67
9174,Ingmar,Car,0,64.14
9175,Hernando,Car,420,51.08
9176,Casi,Bus,483,62.21
9177,Wilburt,Car,491,4.82
9178,Giacopo,Walk,224,0
9179,Bret,E-scooter,83,39.34
9180,Quintilla,E-scooter,53,70.72
9181,Izabel,E-scooter,188,44.52
9182,Winslow,Bike,115,0
9183,Umeko,E-scooter,170,73.07
9184,Si,Train,142,80.7
9185,Sabrina,Motor Bike,455,78.57
9186,Rod,Train,155,33.9
9187,Doralia,Bike,425,0
9188,Barnett,Motor Bike,102,61.51
9189,Laurel,Car,483,80.01
9190,Wilbert,Motor Bike,198,91.09
9191,Brietta,Car,433,88.63
9192,Rolfe,Bus,294,43.08
9193,Chiarra,E-scooter,290,61.05
9194,Bunnie,Motor Bike,329,69.92
9195,Elisabet,Car,33,18.65
9196,Krissy,Car,27,45.52
9197,Lyssa,Motor Bike,56,56.96
9198,Jane,Motor Bike,314,36.27
9199,Chickie,Train,311,27.71
9200,Aeriel,Bus,106,19.65
9201,Adore,Car,363,56.91
9202,Humfrid,Train,121,64.11
9203,Jaimie,E-scooter,22,72.11
9204,Julian,Motor Bike,8,43.03
9205,Sondra,Car,168,16.11
9206,Gothart,Motor Bike,226,93.44
9207,Weylin,Train,244,64.73
9208,Corrianne,Bike,326,0
9209,Farrel,Train,72,27.48
9210,Sanson,Bus,348,55.93
9211,Rozalin,Train,384,54.49
9212,Nicolea,Motor Bike,294,1.18
9213,Ephrem,Car,339,92.28
9214,Frank,Bus,93,39.84
9215,Buck,Bus,221,42.84
9216,Teodoro,Train,350,53.6
9217,Micheline,Train,101,46.87
9218,Daniele,Train,29,43.51
9219,Belicia,E-scooter,372,46.45
9220,Nicola,E-scooter,401,88.14
9221,Gigi,Train,348,25.73
9222,Justen,E-scooter,369,51.8
9223,Vevay,E-scooter,356,22.96
9224,Julianne,Walk,157,0
9225,Karalynn,Motor Bike,69,26.03
9226,Jourdan,Train,445,51.94
9227,Adolphus,Train,375,39.1
9228,Lothaire,E-scooter,342,36.35
9229,Aube,Walk,129,0
9230,Moll,Bike,219,0
9231,Barbette,Walk,166,0
9232,Gerda,Bike,192,0
9233,Angelica,Motor Bike,42,54.93
9234,Misty,Train,58,32.99
9235,Greta,Bike,277,0
9236,Farris,Walk,324,0
9237,Margarethe,Bus,35,91.45
9238,Ina,Car,338,66.45
9239,Davy,Car,478,17.34
9240,Read,Train,449,62.7
9241,Myles,Car,449,82.01
9242,Vanna,Motor Bike,243,91.85
9243,Jabez,Train,258,9.93
9244,Alejandrina,Motor Bike,273,3.97
9245,Garrot,Motor Bike,191,83.74
9246,Kerk,Car,365,1.89
9247,Chastity,Car,0,29.72
9248,Zara,Car,113,46.68
9249,Shelley,Car,0,16.94
9250,Candi,Car,328,79.16
9251,Dewey,Train,474,48.11
9252,Cordi,Bus,479,16.02
9253,Corilla,Bike,17,0
9254,Albertine,Bus,315,32.08
9255,Quincey,E-scooter,250,57.33
9256,Shawna,Walk,425,0
9257,Vasilis,Motor Bike,426,7.74
9258,Gib,Train,174,41.19
9259,Stephie,E-scooter,301,70.34
9260,Ricky,Train,390,30.49
9261,Cyrus,Motor Bike,445,11.01
9262,Bord,Car,358,82.29
9263,Hobey,Walk,15,0
9264,Barbabas,Train,80,24.54
9265,Skyler,Bike,135,0
9266,Layne,Motor Bike,20,9.3
9267,Iosep,Walk,454,0
9268,Thom,Bus,31,61.44
9269,Kristo,Train,344,81.33
9270,Chick,Motor Bike,437,81.29
9271,Rab,Bike,138,0
9272,Mirabella,Train,157,32.14
9273,Shanan,Car,383,50.63
9274,Milli,Motor Bike,498,55.07
9275,Jackie,Motor Bike,25,57.26
9276,Courtney,Bike,201,0
9277,Donaugh,Train,90,31.92
9278,Kimball,Train,27,12.84
9279,Margarita,Motor Bike,120,13.51
9280,Joni,Walk,87,0
9281,Danyelle,Motor Bike,443,18.94
9282,Nelli,Walk,246,0
9283,Catlaina,Bike,368,0
9284,Bary,E-scooter,482,38.83
9285,Bambie,Car,317,5.12
9286,Arlan,Car,448,96.39
9287,Basilio,Car,329,3.57
9288,Adolf,Bus,363,88.89
9289,Bernie,Train,256,76.35
9290,Mickie,Bike,293,0
9291,Cassaundra,Motor Bike,371,29.85
9292,Niki,Train,269,59.67
9293,Joceline,Motor Bike,273,9.52
9294,Arlyn,Car,250,52.26
9295,Cesare,Motor Bike,0,41.31
9296,Felix,Train,371,25.6
9297,Amata,Motor Bike,326,49.3
9298,Catlaina,E-scooter,478,8.4
9299,Hilario,Motor Bike,91,34.13
9300,Dion,Bike,467,0
9301,Cherish,Bike,435,0
9302,Odele,Motor Bike,182,7.48
9303,Barton,E-scooter,348,1.22
9304,Duke,Car,407,96.69
9305,Hetti,Motor Bike,373,72.64
9306,Umberto,Car,25,97.44
9307,Dukie,Car,120,96.09
9308,Malorie,Walk,252,0
9309,Nessi,Bus,428,96.38
9310,Lina,E-scooter,432,4.87
9311,Natala,Motor Bike,233,23.47
9312,Gweneth,Walk,281,0
9313,Marty,E-scooter,395,20.67
9314,Donnamarie,Car,253,49.14
9315,Launce,Bike,334,0
9316,Hunt,Bus,461,11.33
9317,Scotti,E-scooter,3,64.21
9318,Ronalda,Walk,500,0
9319,Dominique,Bike,315,0
9320,Dexter,Walk,207,0
9321,Sile,Walk,6,0
9322,Misti,Bus,276,83.89
9323,Alla,Train,154,31.34
9324,Panchito,Car,345,64.38
9325,Danya,E-scooter,69,26.37
9326,Galvan,Car,457,37.76
9327,Reggie,Motor Bike,74,37.09
9328,Bambie,Train,450,97.12
9329,Gaston,Walk,247,0
9330,Derrek,Bike,328,0
9331,Catarina,Bike,11,0
9332,Moe,Car,374,87.41
9333,Mathian,Motor Bike,210,0.66
9334,Chere,Bike,477,0
9335,Maitilde,Train,360,1.83
9336,Rourke,Train,333,38.38
9337,Almeta,E-scooter,65,3.47
9338,Rudiger,Motor Bike,295,55.48
9339,Mirabelle,Bike,470,0
9340,Aimil,Car,484,87.09
9341,Simona,Bike,174,0
9342,Reggie,Motor Bike,404,10.39
9343,Rose,Walk,200,0
9344,Barrie,Bike,256,0
9345,Jacynth,Bike,255,0
9346,Devi,Motor Bike,58,24.13
9347,Skelly,Car,252,1.16
9348,Eziechiele,Walk,487,0
9349,Hetty,Train,342,10.91
9350,Mortie,Motor Bike,212,74.34
9351,Giorgio,Car,322,1.17
9352,Winnifred,Bus,285,13.63
9353,Chauncey,E-scooter,270,41.35
9354,Kiersten,Train,175,65.88
9355,Sigvard,Train,429,35.75
9356,Ebonee,Train,84,57.49
9357,Merwin,Bus,436,78.8
9358,Haydon,Bike,232,0
9359,Darcie,Car,328,94.11
9360,Ezra,Bus,59,21.1
9361,Suzette,Bus,312,22.59
9362,Giusto,Train,156,77.29
9363,Jocko,Walk,414,0
9364,Aurilia,Bus,405,56.71
9365,Alyda,Motor Bike,4,96.1
9366,Christy,Bike,468,0
9367,Mickie,Car,297,11.4
9368,Klarika,Car,157,33
9369,Theodoric,Train,127,6.99
9370,Sutton,Motor Bike,146,98.09
9371,Lindsy,E-scooter,87,83.85
9372,Elly,E-scooter,479,47.46
9373,Bernette,Walk,172,0
9374,Chico,Bus,413,27.88
9375,Genny,Walk,74,0
9376,Alex,Walk,123,0
9377,Buck,Motor Bike,314,48.01
9378,Leroy,Car,394,73.68
9379,Cornie,Walk,480,0
9380,Maxi,Bike,104,0
9381,Con,E-scooter,190,6.5
9382,Leanora,Motor Bike,414,16.34
9383,Dav,Bike,156,0
9384,Rita,Car,393,19.25
9385,Adair,Motor Bike,129,97.2
9386,Niven,Motor Bike,282,22.7
9387,Harland,Bike,11,0
9388,Judd,Train,200,36.15
9389,Estella,Car,180,5.35
9390,Norah,Walk,12,0
9391,Briano,Train,379,74.32
9392,Melessa,E-scooter,53,49.33
9393,Mersey,Bike,106,0
9394,Glyn,Bus,47,41.84
9395,Neilla,Motor Bike,259,69.8
9396,Jenna,Car,483,42.35
9397,Glenden,Walk,233,0
9398,Willard,Bike,205,0
9399,Star,Bike,477,0
9400,Charleen,Car,35,85.15
9401,Stanwood,Bike,154,0
9402,Tori,Bus,496,17.3
9403,Avril,Bike,17,0
9404,Fletch,Train,216,12.26
9405,Harris,E-scooter,78,80.78
9406,Cos,Bike,28,0
9407,August,Bus,407,57.85
9408,Angele,Train,128,84.43
9409,Regen,Train,259,93.66
9410,Mirella,E-scooter,18,58.75
9411,Tonie,Car,392,44.31
9412,August,Car,147,99.47
9413,Christie,Bus,248,73.85
9414,Anestassia,Bus,385,89.49
9415,Michail,Bus,34,11.85
9416,Bret,Motor Bike,254,15.4
9417,Dannye,Walk,342,0
9418,Chandler,Car,378,42.33
9419,Aymer,Bike,471,0
9420,Erv,Bus,212,49.2
9421,Boigie,Motor Bike,363,46.64
9422,Rachael,Bus,493,2.57
9423,Dodie,Walk,393,0
9424,Sinclair,Train,4,84.96
9425,Otto,Walk,303,0
9426,Darnell,Car,235,47.14
9427,Bobby,Bus,206,31.43
9428,Corbin,E-scooter,343,81.4
9429,Layton,Car,313,54.15
9430,Cece,Bike,492,0
9431,Auguste,Car,207,53.03
9432,Drugi,E-scooter,60,22.72
9433,Nikolaos,Motor Bike,407,59.79
9434,Hector,Car,416,1.37
9435,Dusty,Bike,366,0
9436,Zarah,Train,444,27.4
9437,Jenine,Bus,402,13.76
9438,Berkie,Motor Bike,337,73.39
9439,Ahmad,Bus,315,23.83
9440,Neville,Car,194,82.37
9441,Thornton,Walk,182,0
9442,Lynnette,Bus,116,24.09
9443,Ajay,Train,78,7.3
9444,Zuzana,Car,346,60.48
9445,Asia,Car,193,31.39
9446,Anthia,Bike,297,0
9447,Mariska,Bike,493,0
9448,Jaymee,Motor Bike,43,23.94
9449,Harriott,Car,347,79.63
9450,Rab,Bike,219,0
9451,Arvy,Walk,93,0
9452,Chanda,Walk,397,0
9453,Koenraad,Train,348,97.08
9454,Marnia,Walk,431,0
9455,Torrey,Bike,259,0
9456,Zorah,E-scooter,277,44.36
9457,Merrie,Bus,445,92.92
9458,Celine,E-scooter,344,52.78
9459,Lulu,Walk,414,0
9460,Brandais,Walk,224,0
9461,Alley,Walk,468,0
9462,Kerwin,Train,10,93.88
9463,Joyan,E-scooter,181,76.88
9464,Kristofer,Bike,121,0
9465,Germana,Motor Bike,294,56.69
9466,Valeda,Bus,334,56.73
9467,Kelley,Car,168,90.87
9468,Arlana,Bike,399,0
9469,Giralda,E-scooter,375,46.61
9470,Arty,Bus,0,16.08
9471,Gladys,Train,116,2.48
9472,Esta,Walk,276,0
9473,Nerita,Car,29,78.25
9474,Cherise,Walk,396,0
9475,Wally,Bus,431,88.12
9476,Hart,Motor Bike,104,78.89
9477,Sasha,Walk,89,0
9478,Claus,Motor Bike,109,20.09
9479,Bradan,Bike,136,0
9480,Matthieu,Walk,60,0
9481,Cleavland,Walk,467,0
9482,Perceval,Motor Bike,496,86.48
9483,Cassandre,Bus,467,6.71
9484,Gerardo,Car,179,86.44
9485,Clemmie,Train,230,67.42
9486,Tucky,Bike,45,0
9487,Fidelity,Bus,59,63.27
9488,Patin,Bus,0,29.52
9489,Noam,Bike,314,0
9490,Amalia,Bus,347,16.89
9491,Goldi,Walk,471,0
9492,Bevon,Car,318,17.89
9493,Angelina,Car,80,73.05
9494,Hayden,Motor Bike,478,57.38
9495,Yolanda,Bike,169,0
9496,Susan,E-scooter,63,71.45
9497,Benny,E-scooter,203,5.63
9498,Danni,Car,480,99.48
9499,Byrle,Car,250,64.07
9500,Iver,E-scooter,18,1.94
9501,Minor,Car,187,94.12
9502,Sarah,Walk,230,0
9503,Cordie,Bike,155,0
9504,Kerr,E-scooter,104,64.46
9505,Charyl,Train,153,54.77
9506,Brand,Car,73,81.76
9507,Phylys,Car,491,92.09
9508,Shaylynn,Car,300,49.58
9509,Mia,Motor Bike,153,13.65
9510,Burlie,Bike,379,0
9511,Holly-anne,Bus,123,9.17
9512,Mavis,Motor Bike,439,14.34
9513,Micheil,Walk,61,0
9514,Ellene,Bus,259,84.98
9515,Sissie,Bus,493,82.87
9516,Shelden,Motor Bike,454,60.63
9517,Kenton,Bike,319,0
9518,Marleah,Bus,456,59.83
9519,Orland,Train,391,78.9
9520,Patton,E-scooter,179,49.88
9521,Ardenia,Motor Bike,375,41.59
9522,Augustin,Walk,112,0
9523,Tonye,Walk,117,0
9524,Corbin,Train,410,61.43
9525,Vaclav,Walk,105,0
9526,Jerad,Bus,161,42.6
9527,Berna,Motor Bike,1,8.34
9528,Hinze,Car,294,24.72
9529,Raddy,Car,181,92.57
9530,Mitch,Train,464,32.1
9531,Kenneth,Train,354,41.96
9532,Tim,Car,255,61.74
9533,Gregorio,Train,406,70.65
9534,Catrina,E-scooter,77,47.04
9535,Deane,Bus,338,75.04
9536,Alexandra,Train,143,94.17
9537,Jory,Train,344,18.42
9538,Chandra,Car,319,21.95
9539,Yvette,Car,347,30.68
9540,Teriann,Walk,371,0
9541,Arch,Motor Bike,276,90.12
9542,Anthiathia,Bus,209,11.67
9543,Jarred,Bike,136,0
9544,Florian,Walk,247,0
9545,Louisette,Train,351,19.75
9546,Ingram,Motor Bike,141,51.01
9547,Darrel,Motor Bike,25,86.85
9548,Neille,Car,291,64.8
9549,Reginauld,Car,0,67.68
9550,Jesselyn,Motor Bike,238,88.67
9551,Tessa,Motor Bike,486,86.49
9552,Lenka,Car,80,8.27
9553,Monty,Bus,347,81.85
9554,Toddie,Motor Bike,89,88.29
9555,Vivie,Walk,62,0
9556,Shepherd,E-scooter,152,29.96
9557,Rita,Train,359,9.08
9558,Jard,E-scooter,267,14.86
9559,Chaddie,Motor Bike,394,72.03
9560,Caesar,Car,112,63.95
9561,Eugenia,Motor Bike,50,50.1
9562,Elladine,Car,462,5.89
9563,Genny,Walk,392,0
9564,Ramsay,Walk,223,0
9565,Juditha,Motor Bike,256,84.32
9566,Cordy,Motor Bike,341,41.11
9567,Mohandas,Motor Bike,0,98.92
9568,Aldridge,E-scooter,289,7.71
9569,Roanna,Bike,35,0
9570,Emili,Walk,47,0
9571,Allene,Bike,140,0
9572,Elliot,E-scooter,220,19.12
9573,Ellis,Car,154,23.39
9574,Gabriell,Bus,286,95.51
9575,Val,Bike,472,0
9576,Chilton,Bike,326,0
9577,Reginauld,Car,317,51.57
9578,Mel,E-scooter,140,42.85
9579,Hermy,Train,393,20.79
9580,Roddie,Car,363,87.62
9581,Nester,Walk,474,0
9582,Billi,E-scooter,239,79.83
9583,Nan,Car,282,46.12
9584,Prent,E-scooter,415,51.53
9585,Tallulah,Walk,107,0
9586,Laryssa,E-scooter,128,28.29
9587,Sapphire,Train,301,59.85
9588,Eugenie,Motor Bike,487,5.19
9589,Rossie,Bus,201,76.36
9590,Aluin,Bike,79,0
9591,Andra,Bike,42,0
9592,Marcel,Motor Bike,239,40.94
9593,Korney,E-scooter,334,16.32
9594,Dede,Bus,343,47.04
9595,Gigi,Bike,109,0
9596,Dana,Walk,444,0
9597,Gillan,Car,443,51.85
9598,Roarke,Car,381,58.51
9599,Pasquale,Car,189,16.84
9600,Cahra,Bike,480,0
9601,Payton,Walk,255,0
9602,Mariellen,Walk,422,0
9603,Jilleen,Train,249,42.74
9604,Garald,Train,258,95.96
9605,Tori,Walk,221,0
9606,Chevy,Bus,421,64.06
9607,Fransisco,Car,350,65.67
9608,Helyn,E-scooter,470,66.55
9609,Sheridan,Bus,221,59.6
9610,Tomasina,Walk,0,0
9611,Ainsley,Car,190,64.07
9612,Gannie,Bike,308,0
9613,Tildie,E-scooter,270,20.08
9614,Grant,Motor Bike,316,30.3
9615,Madlen,E-scooter,122,49.35
9616,Nicol,Car,76,29.56
9617,Brigham,E-scooter,430,30.96
9618,Jacklyn,Car,331,65.7
9619,Huberto,Motor Bike,153,68.22
9620,Alix,E-scooter,185,88.47
9621,Ora,Bus,394,68.51
9622,Sari,Bike,235,0
9623,Hendrick,Bus,473,14.3
9624,Chanda,Train,146,87.22
9625,Uri,Bike,47,0
9626,Westbrook,Bus,368,61.97
9627,Millicent,Car,245,49.02
9628,Brook,Train,428,79.92
9629,Ebonee,E-scooter,273,38.37
9630,Jeniece,Bus,302,5.32
9631,Barry,Motor Bike,487,36.72
9632,Travus,Car,300,43.52
9633,Payton,Bus,121,78.98
9634,Arlena,Car,29,23.15
9635,Kimmy,Motor Bike,267,65.71
9636,Salmon,Bus,134,80.1
9637,Robbert,Car,464,91.98
9638,Barn,Bus,48,36.74
9639,Karoly,Bike,74,0
9640,Garth,Bike,372,0
9641,Stanleigh,Car,451,35.18
9642,Alyda,Walk,374,0
9643,Hewie,Bike,240,0
9644,Dave,Train,288,54.76
9645,Jerrie,E-scooter,137,70.44
9646,Dee,Bus,136,55.42
9647,Leigh,Motor Bike,270,77.55
9648,Franni,Motor Bike,48,14.1
9649,Maryjane,Bike,45,0
9650,Winnah,Bus,93,41.98
9651,Row,Walk,462,0
9652,Cilka,E-scooter,397,24.83
9653,Steffane,Bike,200,0
9654,Victoria,Bike,0,0
9655,Foster,Walk,198,0
9656,Etty,Motor Bike,338,96.44
9657,Hilton,Bus,148,75.28
9658,Olive,Walk,108,0
9659,Teresita,E-scooter,480,74.68
9660,Bern,Bike,117,0
9661,Hammad,Motor Bike,192,5.75
9662,Christabella,Walk,154,0
9663,Leonhard,Walk,199,0
9664,Ginnie,Bus,59,17.5
9665,Corinna,Train,174,6.08
9666,Bondie,Walk,347,0
9667,Corliss,E-scooter,12,20.72
9668,Harris,Walk,15,0
9669,Kiele,E-scooter,99,53.79
9670,Kimberli,E-scooter,169,38.94
9671,Teodoro,Car,322,77.19
9672,Seamus,E-scooter,235,49.32
9673,Cahra,Bike,180,0
9674,Ivar,Car,492,99.2
9675,Fawne,Car,97,16.31
9676,Forrest,Motor Bike,267,77.61
9677,Weidar,Motor Bike,75,9.1
9678,Marshall,Bus,246,92.3
9679,Ursulina,E-scooter,355,91.51
9680,Gisela,Car,11,79.42
9681,Kaleb,E-scooter,315,26.67
9682,Kristian,Car,435,72.2
9683,Ibrahim,Walk,24,0
9684,Laird,Bus,487,47.86
9685,Mayne,Bus,498,67.31
9686,Laurie,E-scooter,166,0.46
9687,Sibeal,Train,394,99.14
9688,Dell,Car,413,4.16
9689,Rosco,Bike,297,0
9690,Eward,E-scooter,106,28.28
